time,edge_weight_12,edge_weight_23,edge_weight_34,edge_weight_45,edge_weight_46,edge_weight_37,edge_weight_78,device_1_time,device_2_time,device_3_time,device_4_time,device_5_time,device_6_time,device_7_time,device_8_time
3367,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0
3366,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0
3365,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0
3364,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0
3363,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0
3362,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0
3361,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0
3360,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0
3359,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0
3358,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0
3357,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0
3356,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0
3355,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0
3354,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0
3353,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0
3352,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0
3351,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0
3350,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0
3349,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0
3348,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0
3347,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0
3346,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0
3345,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0
3344,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0
3343,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0
3342,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0
3341,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0
3340,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0
3339,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0
3338,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0
3337,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0
3336,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0
3335,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0
3334,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0
3333,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0
3332,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0
3331,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0
3330,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0
3329,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0
3328,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0
3327,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0
3326,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0
3325,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0
3324,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0
3323,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0
3322,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0
3321,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0
3320,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0
3319,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0
3318,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0
3317,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0
3316,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0
3315,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0
3314,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0
3313,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0
3312,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0
3311,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0
3310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3309,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3308,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
3307,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
3306,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
3305,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
3304,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
3303,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
3302,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
3301,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
3300,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
3299,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
3298,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
3297,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
3296,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
3295,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
3294,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
3293,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
3292,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
3291,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
3290,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
3289,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
3288,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
3287,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
3286,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
3285,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
3284,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
3283,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
3282,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
3281,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
3280,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0
3279,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
3278,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
3277,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
3276,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
3275,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0
3274,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0
3273,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0
3272,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0
3271,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0
3270,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0
3269,7,0,0,0,0,0,0,0,17,0,0,0,0,0,0
3268,8,0,0,0,0,0,0,0,18,0,0,0,0,0,0
3267,9,0,0,0,0,0,0,0,19,0,0,0,0,0,0
3266,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0
3265,11,0,0,0,0,0,0,0,21,0,0,0,0,0,0
3264,12,0,0,0,0,0,0,0,22,0,0,0,0,0,0
3263,13,0,0,0,0,0,0,0,23,0,0,0,0,0,0
3262,14,0,0,0,0,0,0,0,24,0,0,0,0,0,0
3261,15,0,0,0,0,0,0,0,25,0,0,0,0,0,0
3260,16,0,0,0,0,0,0,0,26,0,0,0,0,0,0
3259,17,0,0,0,0,0,0,0,27,0,0,0,0,0,0
3258,18,0,0,0,0,0,0,0,28,0,0,0,0,0,0
3257,19,0,0,0,0,0,0,0,29,0,0,0,0,0,0
3256,20,0,0,0,0,0,0,0,30,0,0,0,0,0,0
3255,21,0,0,0,0,0,0,0,31,0,0,0,0,0,0
3254,22,0,0,0,0,0,0,0,32,0,0,0,0,0,0
3253,23,0,0,0,0,0,0,0,33,0,0,0,0,0,0
3252,24,0,0,0,0,0,0,0,34,0,0,0,0,0,0
3251,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3246,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
