20175,2016,0,62500,1,1
20176,2016,0,62800,1,1
20177,2016,0,3600,1,1
20178,2016,0,6050,1,1
20179,2016,0,7700,1,1
20180,2016,280,550,1,1
20181,2016,0,77750,1,1
20182,2016,0,67400,1,1
20184,2016,0,75650,1,1
20185,2016,0,62900,1,1
20186,2016,0,3750,1,1
20189,2016,0,76250,1,1
20190,2016,0,64250,1,1
20191,2016,0,64050,1,1
20192,2016,0,1300,1,1
20193,2016,0,63800,1,1
20194,2016,0,67550,1,1
20195,2016,0,1700,1,1
20196,2016,0,64500,1,1
20197,2016,0,64750,1,1
20198,2016,0,1250,1,1
20199,2016,0,9450,1,1
20201,2016,0,67850,1,1
20202,2016,0,64050,1,1
20203,2016,0,64050,1,1
20204,2016,0,1100,1,1
20205,2016,0,5900,1,1
20206,2016,0,64850,1,1
20207,2016,0,950,1,1
20208,2016,0,6550,1,1
20210,2016,0,67850,1,1
20211,2016,0,64050,1,1
20212,2016,0,64000,1,1
20213,2016,0,64750,1,1
20214,2016,0,3550,1,1
20215,2016,0,9400,1,1
20216,2016,0,2650,1,1
20217,2016,0,67850,1,1
20218,2016,0,67900,1,1
20219,2016,6966,13800,1,1
20220,2016,0,61500,1,1
20221,2016,0,67400,1,1
20222,2016,8737,17350,1,1
20223,2016,0,67200,1,1
20224,2016,3681,7350,1,1
20225,2016,0,77100,1,1
20226,2016,9345,18500,1,1
20227,2016,29214,58250,1,1
20228,2016,0,1100,1,1
20229,2016,0,7250,1,1
20230,2016,0,62500,1,1
20231,2016,0,62800,1,1
20232,2016,0,3600,1,1
20233,2016,0,6050,1,1
20234,2016,0,7700,1,1
20235,2016,280,550,1,1
20236,2016,0,77750,1,1
20237,2016,0,67400,1,1
20238,2016,0,75650,1,1
20239,2016,0,62900,1,1
20240,2016,0,3750,1,1
20241,2016,0,76250,1,1
20242,2016,0,64250,1,1
20243,2016,0,64050,1,1
20244,2016,0,1300,1,1
20245,2016,0,63800,1,1
20246,2016,0,67550,1,1
20247,2016,0,1700,1,1
20248,2016,0,64500,1,1
20249,2016,0,64750,1,1
20250,2016,0,1250,1,1
20251,2016,0,9450,1,1
20252,2016,0,67850,1,1
20253,2016,0,64050,1,1
20254,2016,0,64050,1,1
20255,2016,0,1100,1,1
20256,2016,0,5900,1,1
20257,2016,0,64850,1,1
20258,2016,0,950,1,1
20259,2016,0,6550,1,1
20260,2016,0,67850,1,1
20261,2016,0,64050,1,1
20262,2016,0,64000,1,1
20263,2016,0,64750,1,1
20264,2016,0,3550,1,1
20265,2016,0,9400,1,1
20266,2016,0,2650,1,1
20267,2016,0,67850,1,1
